OBJECTID,坡度,剖面曲率,平面曲率,岩性,TWI,降雨,NDVI,距河流距离,距断层距离,斜坡单元,斜坡结构,灾害类别
1817497,1,6,6,3,4,1,6,1,2,76,5,1
1817499,1,6,6,3,4,1,5,1,2,76,5,1
1817503,1,6,6,3,4,1,5,1,2,76,5,1
1817504,1,7,5,3,4,1,5,1,2,76,5,1
1817506,1,7,5,3,4,1,5,1,2,76,5,1
1817507,1,6,6,3,2,1,5,1,2,110,4,1
1817509,1,6,6,3,2,1,5,1,2,110,4,1
1817510,1,7,5,3,2,1,5,1,2,110,4,1
1817688,4,6,4,3,4,3,8,1,3,8,1,1
1817689,4,5,5,3,4,3,8,1,3,8,1,1
1817690,3,5,5,3,4,3,8,1,3,8,1,1
1817691,3,5,5,3,4,3,9,1,3,8,1,1
1817692,3,6,5,3,4,3,9,1,3,8,1,1
1817694,3,6,5,3,1,3,9,1,3,8,1,1
1817695,3,5,6,3,1,3,9,1,3,8,1,1
1817698,3,6,5,3,1,3,8,1,3,8,1,1
1817701,3,6,5,3,1,3,8,1,3,8,1,1
1817704,3,6,6,3,1,3,8,1,3,8,1,1
1818285,1,6,7,3,4,1,9,1,2,76,5,1
1818286,1,6,6,3,4,1,8,1,2,76,5,1
1818287,1,6,6,3,4,1,8,1,2,76,5,1
1818290,1,5,6,3,4,1,8,1,2,76,5,1
1818293,1,4,7,3,4,1,7,1,2,76,5,1
1818294,1,4,7,3,4,1,7,1,2,110,4,1
1818296,1,6,6,3,4,1,7,1,2,110,4,1
1818297,1,6,6,3,4,1,8,1,2,110,4,1
1818476,3,5,5,3,6,3,8,1,3,8,1,1
1818477,4,5,5,3,6,3,8,1,3,8,1,1
1818478,4,6,5,3,6,3,8,1,3,8,1,1
1818479,4,6,5,3,6,3,8,1,3,8,1,1
1818480,4,6,5,3,4,3,8,1,3,8,1,1
1818481,4,7,5,3,4,3,9,1,3,8,1,1
1818482,4,7,5,3,4,3,9,1,3,8,1,1
1818483,5,7,5,3,4,3,9,1,3,8,1,1
1818484,5,5,5,3,4,3,9,1,3,8,1,1
1818486,5,5,5,3,4,3,9,1,3,8,1,1
1818487,4,6,4,3,4,3,9,1,3,8,1,1
1818489,4,6,4,3,4,3,6,1,3,8,1,1
1818490,4,6,4,3,4,3,5,1,3,8,1,1
1818492,4,6,4,3,4,3,5,1,3,8,1,1
1818493,3,6,4,3,4,3,5,1,3,8,1,1
1819073,1,6,4,3,7,1,7,1,2,76,5,1
1819075,1,6,4,3,7,1,7,1,2,76,5,1
1819078,1,6,4,3,4,1,7,1,2,76,5,1
1819079,1,6,6,3,4,1,7,1,2,110,4,1
1819080,1,6,6,3,4,1,6,1,2,110,4,1
1819081,1,6,6,3,4,1,6,1,2,110,4,1
1819082,1,5,6,3,4,1,6,1,2,110,4,1
1819084,1,5,6,3,4,1,6,1,2,110,4,1
1819264,4,6,5,3,6,3,7,1,3,8,1,1
1819266,4,6,5,3,6,3,7,1,3,8,1,1
1819267,4,5,6,3,6,3,7,1,3,8,1,1
1819269,4,5,6,3,6,3,7,1,3,8,1,1
1819270,4,6,6,3,6,3,8,1,3,8,1,1
1819272,3,6,6,3,6,3,8,1,3,8,1,1
1819273,3,6,5,3,6,3,8,1,3,8,1,1
1819275,3,6,5,3,6,3,8,1,3,8,1,1
1819276,3,5,5,3,6,3,8,1,3,8,1,1
1819277,3,5,5,3,6,3,6,1,3,8,1,1
1819278,3,5,5,3,6,3,6,1,3,8,1,1
1819279,3,6,6,3,6,3,6,1,3,8,1,1
1819281,3,6,6,3,6,3,5,1,3,8,1,1
1819282,5,5,6,3,4,3,5,1,3,8,1,1
1819864,2,5,7,3,7,4,8,1,2,76,5,1
1819865,2,5,7,3,7,4,8,1,2,110,4,1
1820051,3,7,4,3,6,3,7,1,3,8,1,1
1820053,3,7,4,3,6,3,7,1,3,8,1,1
1820054,3,7,4,3,6,2,7,1,3,8,1,1
1820055,3,6,5,3,6,2,7,1,3,8,1,1
1820056,3,6,5,3,6,2,7,1,3,8,1,1
1820058,3,6,6,3,6,2,7,1,3,8,1,1
1820059,3,6,6,3,6,2,7,1,3,8,1,1
1820061,2,5,7,3,6,2,7,1,3,8,1,1
1820062,2,5,7,3,6,2,7,1,3,8,1,1
1820064,1,5,6,3,6,2,7,1,3,8,1,1
1820065,1,5,6,3,6,2,7,1,3,8,1,1
1820067,1,6,5,3,6,2,7,1,3,8,1,1
1820068,1,6,5,3,6,2,8,1,3,8,1,1
1820071,2,6,5,3,6,2,6,1,3,8,1,1
1820839,7,5,6,3,6,2,8,1,3,8,1,1
1820841,7,5,6,3,6,2,9,1,3,8,1,1
1820846,7,5,5,3,6,2,9,1,3,8,1,1
1820848,7,5,5,3,6,2,9,1,3,8,1,1
1820849,6,6,4,3,6,2,9,1,3,8,1,1
1820851,6,6,4,3,6,2,9,1,3,8,1,1
1820852,5,6,5,3,6,2,9,1,3,8,1,1
1820854,5,6,5,3,6,2,9,1,3,8,1,1
1820855,4,5,6,3,6,2,9,1,3,8,1,1
1820857,4,5,6,3,6,2,9,1,3,8,1,1
1820858,4,6,6,3,6,2,8,1,3,8,1,1
1820859,3,6,6,3,6,2,8,1,3,8,1,1
1820860,3,6,6,3,6,2,8,1,3,8,1,1
1821626,6,5,5,3,6,2,6,1,3,8,1,1
1821628,6,5,5,3,6,2,6,1,3,8,1,1
1821630,6,5,6,3,6,2,9,1,3,8,1,1
1821631,5,5,6,3,6,2,9,1,3,8,1,1
1821633,5,5,6,3,6,2,8,1,3,8,1,1
1821634,6,5,6,3,6,2,8,1,3,8,1,1
1821637,6,5,6,3,6,2,8,1,3,8,1,1
1821639,6,6,6,3,6,2,8,1,3,8,1,1
1821640,5,6,6,3,6,2,9,1,3,8,1,1
1821642,5,6,5,3,4,2,9,1,3,8,1,1
1821643,4,6,5,3,4,2,9,1,3,8,1,1
1821644,4,6,5,3,4,2,7,1,3,8,1,1
1821646,4,6,5,3,4,2,7,1,3,8,1,1
1821647,2,6,5,3,4,2,6,1,3,8,1,1
1821649,2,6,5,3,4,2,6,1,3,8,1,1
1822413,5,6,5,3,2,2,4,1,3,8,1,1
1822414,5,6,5,3,2,2,4,1,3,8,1,1
1822415,5,6,6,3,2,2,4,1,3,8,1,1
1822417,5,6,6,3,2,2,6,1,3,8,1,1
1822421,5,6,5,3,2,2,6,1,3,8,1,1
1822424,5,6,5,3,2,2,5,1,3,8,1,1
1822427,5,6,6,3,2,2,6,1,3,8,1,1
1822430,5,5,6,3,2,2,6,1,3,8,1,1
1822431,5,5,6,3,2,2,7,1,3,8,1,1
1822433,5,5,6,3,2,2,7,1,3,8,1,1
1822434,5,6,6,3,2,2,7,1,3,8,1,1
1822436,6,6,6,3,3,2,7,1,3,8,1,1
1822437,6,5,6,3,3,2,7,1,3,8,1,1
1823028,4,6,6,3,4,3,7,1,2,110,4,1
1823030,5,5,6,3,4,3,7,1,2,110,4,1
1823201,7,6,5,3,3,2,7,1,3,8,1,1
1823203,6,6,6,3,3,2,7,1,3,8,1,1
1823206,6,6,6,3,3,2,7,1,3,8,1,1
1823210,6,6,6,3,3,2,7,1,3,8,1,1
1823211,6,6,6,3,3,2,9,1,3,8,1,1
1823212,6,6,5,3,3,2,9,1,3,8,1,1
1823213,6,6,5,3,3,2,9,1,3,8,1,1
1823218,7,6,5,3,3,2,7,1,3,8,1,1
1823219,7,6,6,3,3,2,7,1,3,8,1,1
1823222,7,6,6,3,3,2,7,1,3,8,1,1
1823223,7,6,6,3,4,2,7,1,3,8,1,1
1823225,6,6,6,3,4,2,7,1,3,8,1,1
1823811,3,5,5,3,3,3,8,1,2,110,4,1
1823813,3,5,5,3,3,3,7,1,2,110,4,1
1823814,3,6,4,3,3,3,7,1,2,110,4,1
1823816,3,6,4,3,3,3,6,1,2,110,4,1
1823987,6,6,6,3,4,2,8,1,3,8,1,1
1823989,6,6,6,3,4,2,8,1,3,8,1,1
1823990,6,6,5,3,4,2,8,1,3,8,1,1
1823991,6,6,5,3,4,2,6,1,3,8,1,1
1823992,6,6,5,3,4,2,6,1,3,8,1,1
1823993,6,6,6,3,4,2,6,1,3,8,1,1
1823994,5,6,6,3,4,2,5,1,3,8,1,1
1823995,5,6,6,3,4,2,5,1,3,8,1,1
1823996,5,6,5,3,4,2,5,1,3,8,1,1
1823998,5,6,5,3,4,2,6,1,3,8,1,1
1824000,4,6,6,3,4,2,6,1,3,8,1,1
1824001,4,6,6,3,4,2,7,1,3,8,1,1
1824002,4,6,6,3,4,2,7,1,3,8,1,1
1824005,4,6,6,3,4,2,8,1,3,8,1,1
1824008,4,6,6,3,4,2,9,1,3,8,1,1
1824009,4,6,5,3,4,2,9,1,3,8,1,1
1824011,4,6,5,3,4,2,9,1,3,8,1,1
1824012,4,5,4,3,4,2,8,1,3,8,1,1
1824013,5,5,4,3,4,2,8,1,3,8,1,1
1824014,5,4,5,3,4,2,8,1,3,8,1,1
1824594,5,6,6,3,8,2,8,1,2,110,4,1
1824595,5,6,6,3,8,2,8,1,2,110,4,1
1824597,4,6,6,3,8,2,8,1,2,110,4,1
1824598,4,6,6,3,8,2,8,1,2,110,4,1
1824599,4,6,6,3,4,2,8,1,2,110,4,1
1824600,4,6,5,3,4,2,8,1,2,110,4,1
1824601,4,6,5,3,4,2,8,1,2,110,4,1
1824774,5,5,6,3,4,2,7,1,3,8,1,1
1824776,6,5,6,3,4,2,7,1,3,8,1,1
1824777,6,5,6,3,4,2,7,1,3,8,1,1
1824778,6,4,6,3,4,2,7,1,3,8,1,1
1824779,6,4,6,3,6,2,7,1,3,8,1,1
1824780,6,4,6,3,6,2,5,1,3,8,1,1
1824781,6,5,7,3,6,2,5,1,3,8,1,1
1824783,6,5,7,3,6,2,4,1,3,8,1,1
1824784,6,7,6,3,6,2,4,1,3,8,1,1
1824786,6,7,6,3,6,2,4,1,3,8,1,1
1824787,6,6,5,3,6,2,6,1,3,8,1,1
1824788,5,6,5,3,6,2,6,1,3,8,1,1
1824790,5,5,5,3,6,2,7,1,3,8,1,1
1824793,5,7,4,3,6,2,7,1,3,8,1,1
1824796,5,6,5,3,6,2,7,1,3,8,1,1
1824799,5,7,4,3,6,2,7,1,3,8,1,1
1824801,5,7,4,3,6,2,5,1,3,8,1,1
1825377,6,6,5,3,2,2,8,1,2,110,4,1
1825378,7,6,5,3,2,2,7,1,2,110,4,1
1825383,7,7,5,3,2,2,7,1,2,110,4,1
1825384,6,7,5,3,2,2,7,2,2,110,4,1
1825385,6,7,5,3,2,2,8,2,2,110,4,1
1825386,6,6,5,3,2,2,8,2,2,110,4,1
1825560,4,7,5,3,6,2,7,1,3,8,1,1
1825562,4,7,5,3,6,2,7,1,3,8,1,1
1825563,4,6,6,3,6,2,7,1,3,8,1,1
1825565,4,6,6,3,6,2,7,1,3,8,1,1
1825566,5,6,6,3,6,2,7,1,3,8,1,1
1825568,5,6,6,3,6,2,7,1,3,8,1,1
1825569,6,6,6,3,6,2,7,1,3,8,1,1
1825571,6,6,6,3,6,2,7,1,3,8,1,1
1825574,6,6,6,3,6,2,5,1,3,8,1,1
1825575,6,6,5,3,6,2,5,1,3,8,1,1
1825577,6,6,5,3,6,2,4,1,3,8,1,1
1825578,6,5,6,3,6,2,4,1,3,8,1,1
1825581,6,5,6,3,3,2,6,1,3,8,1,1
1825582,5,5,6,3,3,2,6,1,3,8,1,1
1825584,5,5,6,3,3,2,8,1,3,8,1,1
1825585,4,5,6,3,3,2,8,1,3,8,1,1
1825587,4,5,6,3,3,2,8,1,3,8,1,1
1826162,3,6,6,3,2,2,5,1,2,110,4,1
1826163,3,6,6,3,2,2,5,1,2,110,4,1
1826165,3,6,6,3,2,2,4,1,2,110,4,1
1826166,4,6,6,3,2,2,4,1,2,110,4,1
1826167,4,6,6,3,2,2,4,2,2,110,4,1
1826168,4,6,5,3,2,2,4,2,2,110,4,1
1826169,4,6,5,3,2,2,7,2,2,110,4,1
1826171,4,6,6,3,2,2,7,2,2,110,4,1
1826172,3,6,6,3,2,2,6,2,2,110,4,1
1826346,5,5,6,3,3,2,8,1,3,8,1,1
1826348,5,5,6,3,3,2,8,1,3,8,1,1
1826350,5,5,6,3,3,2,7,1,3,8,1,1
1826351,3,5,6,3,3,2,7,1,3,8,1,1
1826354,2,5,6,3,3,2,6,1,3,8,1,1
1826355,2,5,7,3,3,2,6,1,3,8,1,1
1826357,2,5,7,3,3,2,6,1,3,8,1,1
1826358,2,5,6,3,3,2,6,1,3,8,1,1
1826360,3,5,6,3,3,2,6,1,3,8,1,1
1826361,3,6,6,3,3,2,7,1,3,8,1,1
1826363,4,6,6,3,3,2,7,1,3,8,1,1
1826364,4,5,5,3,3,2,6,1,3,8,1,1
1826367,5,6,5,3,3,2,6,1,3,8,1,1
1826370,5,6,5,3,3,2,6,1,3,8,1,1
1826371,5,6,6,3,3,2,5,1,3,8,1,1
1826372,5,6,6,3,3,1,5,1,3,8,1,1
1826947,6,7,6,3,2,2,8,1,2,110,4,1
1826948,6,6,6,3,2,2,8,2,2,110,4,1
1826949,6,6,6,3,2,2,7,2,2,110,4,1
1826951,7,6,6,3,2,2,7,2,2,110,4,1
1826952,7,6,6,3,2,2,9,2,2,110,4,1
1826954,7,6,5,3,2,2,9,2,2,110,4,1
1826955,7,6,5,3,2,2,9,2,2,110,4,1
1826956,7,6,5,3,2,2,8,2,2,110,4,1
1826957,7,6,6,3,2,2,8,2,2,110,4,1
1826958,7,6,6,3,2,2,8,2,2,110,4,1
1827132,3,6,5,3,3,1,7,1,3,8,1,1
1827134,3,6,5,3,3,1,8,1,3,8,1,1
1827136,4,6,5,3,3,1,8,1,3,8,1,1
1827137,4,6,5,3,1,1,8,1,3,8,1,1
1827140,4,6,5,3,1,1,8,1,3,8,1,1
1827141,4,6,6,3,1,1,7,1,3,8,1,1
1827142,3,6,6,3,1,1,7,1,3,8,1,1
1827143,3,6,6,3,1,1,7,1,3,8,1,1
1827145,2,6,6,3,1,1,7,1,3,8,1,1
1827146,2,6,6,3,1,1,7,1,3,8,1,1
1827148,2,6,6,3,1,1,8,1,3,8,1,1
1827149,4,6,6,3,1,1,8,1,3,8,1,1
1827151,4,5,6,3,1,1,8,1,3,8,1,1
1827152,4,5,6,3,1,1,8,1,3,8,1,1
1827155,3,5,6,3,1,1,8,1,3,8,1,1
1827156,3,5,6,3,1,1,8,1,3,8,1,1
1827157,3,6,5,3,1,1,8,1,3,8,1,1
1827732,7,6,6,3,3,2,6,2,2,110,4,1
1827734,7,6,6,3,3,2,6,2,2,110,4,1
1827735,6,6,6,3,3,2,6,2,2,110,4,1
1827737,6,6,6,3,3,2,6,2,2,110,4,1
1827738,6,6,5,3,3,2,6,2,2,110,4,1
1827740,6,6,5,3,3,2,6,2,2,110,4,1
1827741,5,5,7,3,3,2,6,2,2,110,4,1
1827917,2,5,6,3,4,1,8,1,3,8,1,1
1827919,2,5,6,3,4,1,7,1,3,8,1,1
1827920,2,7,6,3,4,1,7,1,3,8,1,1
1827922,2,7,6,3,4,1,7,1,3,8,1,1
1827923,2,5,6,3,4,1,7,1,3,8,1,1
1827925,2,5,6,3,4,1,7,1,3,8,1,1
1827926,3,5,6,3,4,1,7,1,3,8,1,1
1827928,3,5,6,3,4,1,7,1,3,8,1,1
1827929,4,5,6,3,4,1,8,1,3,8,1,1
1827930,4,5,5,3,4,1,8,1,3,8,1,1
1827931,4,5,5,3,4,1,8,1,3,8,1,1
1827933,4,7,4,3,4,1,7,1,3,8,1,1
1827934,4,7,4,3,4,1,7,1,3,8,1,1
1827936,4,6,5,3,4,1,8,1,3,8,1,1
1827937,4,6,5,3,4,1,8,1,3,8,1,1
1827940,4,6,5,3,4,1,9,1,3,8,1,1
1827941,4,6,5,3,3,1,9,1,3,8,1,1
1828517,4,5,5,3,4,2,7,2,2,110,4,1
1828518,5,5,6,3,4,2,5,2,2,110,4,1
1828519,5,5,6,3,4,2,5,2,2,110,4,1
1828521,4,5,6,3,4,2,7,2,2,110,4,1
1828522,4,5,6,3,4,2,7,2,2,110,4,1
1828524,5,5,6,3,4,2,7,2,2,110,4,1
1828525,5,5,5,3,4,2,8,2,2,110,4,1
1828527,6,5,5,3,4,2,8,2,2,110,4,1
1828701,3,5,5,3,3,1,7,1,3,8,1,1
1828703,3,5,5,3,3,1,5,1,3,8,1,1
1828704,3,4,5,3,3,1,5,1,3,8,1,1
1828706,3,4,5,3,3,1,6,1,3,8,1,1
1828707,3,5,5,3,3,1,6,1,3,8,1,1
1828710,3,4,6,3,3,1,7,1,3,8,1,1
1828713,4,6,5,3,3,1,8,1,3,8,1,1
1828716,5,5,5,3,3,1,8,1,3,8,1,1
1828719,5,6,4,3,3,1,8,1,3,8,1,1
1828720,5,6,4,3,8,1,7,1,3,8,1,1
1828722,5,6,6,3,8,1,7,1,3,8,1,1
1829302,6,6,5,3,4,2,8,2,2,110,4,1
1829303,6,6,5,3,4,2,8,2,2,110,4,1
1829304,6,6,5,3,6,2,8,2,2,110,4,1
1829305,6,4,6,3,6,2,6,2,2,110,4,1
1829306,6,4,6,3,6,2,6,2,2,110,4,1
1829308,6,4,6,3,6,2,4,2,2,110,4,1
1829309,6,4,6,3,6,2,4,2,2,110,4,1
1829311,6,4,7,3,6,2,4,2,2,110,4,1
1829332,6,5,6,3,6,2,8,2,2,74,5,1
1829333,6,5,6,3,6,2,8,2,2,74,5,1
1829334,4,5,6,3,6,2,8,2,2,74,5,1
1829486,2,6,4,3,8,1,7,1,3,8,1,1
1829487,2,5,6,3,8,1,7,1,3,8,1,1
1829488,2,5,6,3,8,1,7,1,3,8,1,1
1829490,2,6,5,3,8,1,8,1,3,8,1,1
1829491,2,6,5,3,8,1,8,1,3,8,1,1
1829493,2,6,6,3,8,1,8,1,3,8,1,1
1829494,2,6,6,3,8,1,8,1,3,8,1,1
1829495,3,6,6,3,8,1,8,1,3,8,1,1
1829496,3,7,5,3,8,1,8,1,3,8,1,1
1829497,3,7,5,3,8,1,8,1,3,8,1,1
1829499,3,7,3,3,8,1,8,1,3,8,1,1
1829500,3,7,3,3,4,1,8,1,3,8,1,1
1829502,3,7,5,3,4,1,8,1,3,8,1,1
1829503,3,7,5,3,4,1,9,1,3,8,1,1
1829505,3,7,6,3,4,1,9,1,3,8,1,1
1829506,3,7,6,3,4,1,9,1,3,8,1,1
1830087,2,6,6,3,6,2,9,2,2,110,4,1
1830088,3,6,6,3,6,2,8,2,2,110,4,1
1830090,3,5,6,3,6,2,8,2,2,110,4,1
1830091,4,5,6,3,6,2,8,2,2,110,4,1
1830093,4,6,5,3,6,2,8,2,2,110,4,1
1830094,5,6,5,3,6,2,8,2,2,110,4,1
1830113,4,5,6,3,3,1,8,2,2,74,5,1
1830115,4,5,6,3,3,1,8,2,2,74,5,1
1830116,3,5,6,3,3,1,8,2,2,74,5,1
1830118,3,6,6,3,3,1,8,2,2,74,5,1
1830119,4,6,6,3,3,1,8,2,2,74,5,1
1830273,3,7,6,3,4,1,7,1,3,8,1,1
1830275,3,6,5,3,4,1,7,1,3,8,1,1
1830276,3,6,5,3,4,1,7,1,3,8,1,1
1830278,3,6,4,3,4,1,7,1,3,8,1,1
1830279,3,6,4,3,2,1,7,1,3,8,1,1
1830280,2,6,4,3,2,1,7,1,3,8,1,1
1830281,2,6,5,3,2,1,7,1,3,8,1,1
1830284,2,6,6,3,2,1,7,1,3,8,1,1
1830285,2,6,6,3,2,1,7,1,3,8,1,1
1830287,2,5,6,3,2,1,7,1,3,8,1,1
1830288,2,5,6,3,2,1,7,1,3,8,1,1
1830871,3,6,5,3,3,1,6,2,2,110,4,1
1830872,3,6,5,3,3,1,7,2,2,110,4,1
1830873,3,6,5,3,3,1,7,2,2,110,4,1
1830874,3,6,6,3,3,1,7,2,2,110,4,1
1830875,4,6,6,3,3,1,7,2,2,110,4,1
1830876,4,6,6,3,3,1,7,2,2,110,4,1
1830894,2,6,5,3,3,1,8,2,2,74,5,1
1830896,2,6,5,3,3,1,7,2,2,74,5,1
1830897,2,6,5,3,3,1,7,2,2,74,5,1
1830899,3,6,5,3,3,1,7,2,2,74,5,1
1830900,3,6,5,3,3,1,7,2,2,74,5,1
1830902,3,5,6,3,3,1,7,2,2,74,5,1
1831062,6,3,6,3,2,4,9,1,3,8,1,1
1831063,6,4,4,3,2,4,8,1,3,8,1,1
1831064,6,4,4,3,2,4,8,1,3,8,1,1
1831065,5,4,4,3,2,4,8,1,3,8,1,1
1831066,5,4,6,3,2,4,8,1,3,8,1,1
1831067,5,4,6,3,2,4,8,1,3,8,1,1
1831068,3,4,6,3,2,4,8,1,3,8,1,1
1831656,5,4,6,3,2,1,6,2,2,110,4,1
1831657,5,4,6,3,2,1,6,2,2,110,4,1
1831658,5,5,6,3,2,1,5,2,2,110,4,1
1831660,5,5,6,3,2,1,5,2,2,110,4,1
1831661,5,4,6,3,2,1,7,2,2,110,4,1
1831678,2,5,5,3,4,1,8,2,2,74,5,1
1831679,2,5,6,3,4,1,9,2,2,74,5,1
1831681,2,5,6,3,4,1,9,2,2,74,5,1
1831682,3,6,6,3,4,1,9,2,2,74,5,1
1831684,3,6,6,3,4,1,9,2,2,74,5,1
1831685,4,5,6,3,4,1,9,2,2,74,5,1
1831686,4,5,6,3,4,1,8,2,2,74,5,1
1831688,4,5,6,3,4,1,8,2,2,74,5,1
1832440,5,5,5,3,4,1,7,2,2,110,4,1
1832441,5,6,5,3,4,1,7,2,2,110,4,1
1832443,5,6,5,3,4,1,6,2,2,110,4,1
1832444,5,7,4,3,4,1,6,2,2,110,4,1
1832462,3,6,6,3,1,1,8,2,2,74,5,1
1832464,3,6,6,3,1,1,8,2,2,74,5,1
1832466,3,5,6,3,1,1,8,2,2,74,5,1
1832468,3,5,6,3,1,1,8,2,2,74,5,1
1832469,3,6,6,3,1,1,8,2,2,74,5,1
1832470,3,6,6,3,1,1,7,2,2,74,5,1
1832471,4,6,6,3,1,1,7,2,2,74,5,1
1832472,4,5,7,3,1,1,7,2,2,74,5,1
1833224,5,6,6,3,1,1,4,2,2,110,4,1
1833225,5,6,4,3,1,1,4,2,2,110,4,1
1833227,5,6,4,3,1,1,7,2,2,110,4,1
1833246,5,6,4,3,1,1,8,2,2,74,5,1
1833250,5,5,5,3,1,1,8,2,2,74,5,1
1833251,4,5,5,3,1,1,9,2,2,74,5,1
1833253,4,5,6,3,1,1,9,2,2,74,5,1
1833254,4,5,6,3,3,1,9,2,2,74,5,1
1833255,4,5,6,3,3,1,8,2,2,74,5,1
1834007,2,4,7,3,1,1,5,2,2,110,4,1
1834008,2,4,7,3,3,1,5,2,2,110,4,1
1834030,3,6,7,3,3,4,7,2,2,74,5,1
1834031,3,6,6,3,3,4,7,2,2,74,5,1
1834032,2,6,6,3,3,4,7,2,2,74,5,1
1834033,2,6,6,3,4,4,7,2,2,74,5,1
1834034,2,7,5,3,4,4,7,2,2,74,5,1
1834035,3,7,5,3,4,4,7,2,2,74,5,1
1834037,3,5,7,3,4,4,7,2,2,74,5,1
1834038,3,5,7,3,4,4,7,1,2,74,5,1
1834790,6,6,6,3,4,4,8,2,2,110,4,1
1834812,5,6,5,3,1,4,9,2,2,74,5,1
1834815,5,6,5,3,1,4,9,2,2,74,5,1
1834817,5,5,6,3,1,4,9,1,2,74,5,1
1834818,5,5,6,3,1,4,8,1,2,74,5,1
1834820,4,6,5,3,1,4,8,1,2,74,5,1
1835595,2,5,7,3,3,3,7,1,3,74,5,1
1835597,2,6,5,3,3,3,7,1,3,74,5,1
1835598,2,6,5,3,3,3,7,1,3,74,5,1
1835600,2,6,5,3,3,3,8,1,3,74,5,1
1835601,2,6,5,3,3,3,8,1,3,74,5,1
1836378,2,5,6,3,3,3,6,1,3,74,5,1
1836380,2,6,4,3,3,3,6,1,3,74,5,1
1836381,2,6,4,3,3,3,5,1,3,74,5,1
1836383,2,6,4,3,3,3,5,1,3,74,5,1
1837162,2,5,6,3,1,3,7,1,3,74,5,1
1837163,2,5,6,3,1,3,7,1,3,74,5,1
1839514,5,6,5,3,3,2,8,1,3,74,5,1
1839515,5,6,5,3,3,2,8,1,3,74,5,1
1840293,5,6,5,3,3,2,8,1,3,74,5,1
1840295,5,6,5,3,3,2,7,1,3,74,5,1
1840296,5,6,5,3,3,2,7,1,3,74,5,1
1841073,6,6,6,3,1,2,8,1,3,74,5,1
1841074,6,6,5,3,1,2,8,1,3,74,5,1
1841077,6,6,5,3,1,2,8,1,3,74,5,1
1841851,5,5,5,3,1,2,4,1,3,74,5,1
1841852,5,5,5,3,1,2,4,1,3,74,5,1
1841854,4,5,6,3,1,2,4,1,3,74,5,1
1841855,4,5,6,3,1,2,5,1,3,74,5,1
1841857,5,6,6,3,1,2,5,1,3,74,5,1
1842630,4,5,6,3,1,1,7,1,3,74,5,1
1842631,4,4,7,3,1,1,8,1,3,74,5,1
1842634,4,5,7,3,1,1,9,1,3,74,5,1
1843407,3,5,6,3,1,1,7,1,3,74,5,1
1843408,4,5,6,3,1,1,7,1,3,74,5,1
1843409,4,6,6,3,1,1,7,1,3,74,5,1
1843410,4,6,6,3,1,1,7,1,3,74,5,1
1843411,4,6,6,3,1,1,8,1,3,74,5,1
1843413,4,6,6,3,1,1,8,1,3,74,5,1
1844185,6,5,6,3,1,1,8,1,3,74,5,1
1844186,6,5,6,3,1,1,6,1,3,74,5,1
1844187,5,5,6,3,1,1,6,1,3,74,5,1
1844188,5,6,6,3,1,1,6,1,3,74,5,1
1844190,5,6,6,3,1,1,6,1,3,74,5,1
1844933,4,5,6,3,1,4,6,1,3,74,5,1
1844934,4,7,6,3,1,4,6,1,3,74,5,1
1844963,5,6,5,3,3,4,8,1,3,74,5,1
1844964,4,6,5,3,3,4,8,1,3,74,5,1
1844965,4,5,6,3,3,4,8,1,3,74,5,1
1844966,4,5,6,3,3,4,7,1,3,74,5,1
1844967,3,5,6,3,3,4,7,1,3,74,5,1
1844968,3,4,7,3,3,4,7,1,3,74,5,1
1844969,3,4,7,3,3,4,7,1,3,74,5,1
1845694,4,5,6,3,6,4,7,1,3,74,5,1
1845695,4,5,6,3,6,4,7,1,3,74,5,1
1845696,4,6,5,3,6,4,7,1,3,74,5,1
1845697,3,6,5,3,6,4,7,1,3,74,5,1
1845698,3,6,5,3,6,4,7,1,3,74,5,1
1845710,3,5,6,3,6,4,6,1,3,74,5,1
1845711,3,7,4,3,6,4,6,1,3,74,5,1
1845740,2,6,6,3,1,3,6,1,3,74,5,1
1845741,2,6,6,3,1,3,7,1,3,74,5,1
1845742,2,5,4,3,3,3,7,1,3,74,5,1
1845744,1,5,4,3,3,3,7,1,3,74,5,1
1845745,1,5,6,3,3,3,6,1,3,74,5,1
1846470,1,5,5,3,5,3,8,1,3,74,5,1
1846471,1,3,7,3,5,3,8,1,3,74,5,1
1846473,1,3,7,3,5,3,8,1,3,74,5,1
1846474,1,6,6,3,5,3,7,1,3,74,5,1
1846486,1,6,5,3,6,3,8,1,3,74,5,1
1846488,1,6,5,3,6,3,8,1,3,74,5,1
1846489,1,6,6,3,6,3,8,1,3,74,5,1
1846517,2,5,6,3,1,3,6,1,3,74,5,1
1846519,2,5,6,3,1,3,3,1,3,74,5,1
1846520,2,6,4,3,1,3,3,1,3,74,5,1
1846521,3,6,4,3,1,3,3,1,3,74,5,1
1846522,3,6,4,3,1,3,3,1,3,74,5,1
1846523,3,7,4,3,1,3,5,1,3,74,5,1
1847245,3,5,6,3,7,3,8,1,3,74,5,1
1847246,3,5,6,3,7,3,8,1,3,74,5,1
1847247,3,5,6,3,7,3,9,1,3,74,5,1
1847248,2,6,6,3,7,3,9,1,3,74,5,1
1847249,2,6,6,3,7,3,9,1,3,74,5,1
1847251,2,6,7,3,7,3,9,1,3,74,5,1
1847262,2,6,6,3,5,3,5,1,3,74,5,1
